id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1034344076616440218,Homely Studio flat on Robinson Road mid-level,6763017,Hoi Yan Sarina,,Central & Western,22.28043,114.15143,Entire home/apt,1370,30,0,,,199,269,0,
1034390754535212628,Large 1 King size bedroom in TST,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,794,1,10,2025-05-21,0.60,70,355,7,
1034486867397105951,400 sq.fts Cozy Apartment In City Center,548486670,Sapphire,,Wan Chai,22.28068255503375,114.18251551687717,Entire home/apt,1170,5,2,2024-07-01,0.12,1,172,1,
1034506015638730128,Modern Twin Beds in Tsim Sha Tsui,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,708,1,10,2025-06-16,0.60,70,352,8,
1034516970213702819,King Bed with Bathtub in TST,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,,1,3,2025-06-07,0.22,70,358,2,
1034542998662498330,Cozy Twin Beds room in TST,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,786,1,14,2025-06-09,1.08,70,357,13,
1034556653634800166,Cozy Guesthouse in TST,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,,1,6,2025-06-11,0.33,70,357,5,
1034582845067427573,4呎牀一張，書枱，衣櫃，約110呎。7分鐘到太和站。去旺角東24分鐘，中環站只3 0分鐘。價格包一房,545811437,Hok Ching,,Tai Po,22.447606863674576,114.15544390700664,Private room,242,1,20,2025-06-08,1.10,4,353,16,
1034589355517984210,Room near Airport and Disney,83267,Vikas,,Islands,22.292516,113.94527,Private room,1250,7,2,2024-01-14,0.11,1,365,0,
1034597670277191118,Lovely & Green 2Bd in Central,294714,Katya,,Central & Western,22.28484,114.15351,Entire home/apt,,5,1,2024-02-16,0.06,1,0,0,
1034625964189723461,Spacious 1BR mid-levels,153180249,Clyde And Nat,,Central & Western,22.2805001,114.1533679,Entire home/apt,900,2,14,2025-05-03,0.78,1,9,11,
1034676296363247089,Modern Apartment in Central Hong Kong,273210722,Natalie,,Central & Western,22.27928,114.15406,Entire home/apt,,3,0,,,1,0,0,
1034681881745884269,Full apartment in Sheung Wan,548523187,Ghislain,,Central & Western,22.285507041252032,114.14953383592797,Entire home/apt,765,3,4,2025-01-02,0.22,1,22,2,
1035045820227477592,Sale Room for 2. Bargain.,213805506,Lian,,Sham Shui Po,22.332092758875465,114.16542562253343,Private room,170,29,0,,,13,269,0,
1035280876942057177,Simple Cozy Clean Single bed @CWB Time Square,4209137,Cherry,,Wan Chai,22.279205867313294,114.18269443686782,Private room,194,1,12,2025-06-03,0.67,43,53,11,
1035364539027745854,獨立廚廁 | 2分鐘到西灣河地鐵 | 雙人床,440134849,Diane,,Eastern,22.2816895,114.2212522,Entire home/apt,192,28,0,,,47,270,0,
1035714442051322920,New York urban chic hub in causeway bay,6763017,Hoi Yan Sarina,,Eastern,22.28489,114.19294,Entire home/apt,1541,2,2,2024-11-23,0.26,199,180,2,
1035955043834333041,Window Air-con@Time Square CWB 5 min to MTR,4209137,Cherry,,Wan Chai,22.278538797074667,114.18184966842853,Private room,215,1,21,2025-06-07,1.45,43,18,20,
1035966490743336482,Double bed Spacious Sunny Window @ CWB Time Square,4209137,Cherry,,Wan Chai,22.27813358928684,114.18011654487901,Private room,235,1,13,2025-05-29,0.85,43,55,12,
1035976872142817217,Window Single Room @Time Square Causeway Bay,4209137,Cherry,,Wan Chai,22.28024,114.1798,Private room,165,1,10,2025-05-05,0.54,43,31,3,
1036009186405840763,Window Single AC@Time Square CWB,4209137,Cherry,,Wan Chai,22.27973,114.1797,Private room,183,1,28,2025-05-31,1.69,43,22,22,
1036113494094992232,香港红磡海韵轩两房高层海景整套出租稀缺,136125827,Yvonne,,Yau Tsim Mong,22.302852,114.1847145,Private room,1200,1,0,,,1,269,0,
1036137767235242476,"Prime location, modern, Hong Kong flat!",46735580,Robert,,Central & Western,22.28533,114.14679,Entire home/apt,1350,14,0,,,1,64,0,
1036325070473654102,Heart of City 1 Bed & Rooftop,212046193,Charles,,Central & Western,22.285880582810673,114.14361912757158,Private room,,28,1,2024-01-15,0.06,14,0,0,
1036559230447589955,旺角地鐵站2分鐘-私人房間衛浴合2人,50172398,Gloria,,Yau Tsim Mong,22.322148850489388,114.16785646430414,Private room,246,7,7,2025-05-06,0.38,32,84,5,
1036627417844853830,阳光充足海景房，独立卫浴，一周一次清洁服务,198109516,Rachel,,Wan Chai,22.28186,114.18403,Entire home/apt,280,28,2,2025-02-24,0.17,54,270,2,
1036860818469596887,Deluxe Bright Apartment in Soho,298638,Vincent,,Central & Western,22.282754,114.151475,Entire home/apt,882,2,48,2025-05-26,2.57,1,81,34,
1037205617404545374,Central Cozy Studio 4B,14861546,Tane Residence,,Central & Western,22.28423,114.15358,Entire home/apt,641,30,1,2024-05-10,0.07,124,89,0,
1037549033049061512,Stylish beautiful 1 bedroom unit,212046193,Charles,,Eastern,22.29188,114.2006,Private room,215,28,2,2024-12-31,0.23,14,301,2,
1037667880828411377,幸福4人組房,189530194,,,Yau Tsim Mong,22.32099,114.17092,Private room,570,1,4,2025-02-01,0.24,9,269,3,
1037673619313650670,超時空家庭組,189530194,,,Yau Tsim Mong,22.320706607250862,114.17023931939008,Private room,644,1,13,2025-05-28,0.89,9,262,10,
1037674686067076604,溫馨二人間,189530194,,,Yau Tsim Mong,22.320965252501445,114.16975036967051,Private room,380,1,6,2024-12-30,0.36,9,262,2,
1037955301873737195,Central Commune Master suite (room only),209127973,Commune Share,,Central & Western,22.283097,114.152271,Private room,472,28,1,2024-02-21,0.06,26,364,0,
1037983398783578388,"CoLiving Apt in Sai Ying Pun, HK | Full 3Bed Apt",209127973,Commune Share,,Central & Western,22.28824,114.14129,Private room,919,28,5,2025-05-05,0.28,26,364,3,
1037983934367751455,Bright and Spacious flat in the heart of Central,6654726,Miles,,Central & Western,22.281273049505906,114.15564917395815,Entire home/apt,710,3,2,2024-11-26,0.11,1,6,1,
1038072860049135707,Victoria Panorama Studio,6735446,Eunice,,Wan Chai,22.278198710990345,114.19236697128426,Entire home/apt,993,28,12,2024-12-21,0.67,2,73,4,
1039017818096506784,The Cave - Hong Kong,102345449,Benjamin,,Sha Tin,22.39669,114.19159,Entire home/apt,2412,1,0,,,4,263,0,
1039096795389285821,Cozy Simple Single Room @Man Yuen ST. Austin MTR,1654196,Hoi Ying,,Yau Tsim Mong,22.3079891618506,114.16718991452488,Private room,,1,5,2024-07-21,0.33,70,0,1,
1039104667211301724,Cozy Window Double Room @ Man Yuen ST. Austin MTR,1654196,Hoi Ying,,Yau Tsim Mong,22.308314169996283,114.16725021879644,Private room,228,1,0,,,70,326,0,
1039123043158280203,Spacious Window Double Room@Man Yuen ST.Austin MTR,1654196,Hoi Ying,,Yau Tsim Mong,22.308390285474616,114.165418070023,Private room,242,1,5,2025-01-27,0.32,70,309,3,
1039127096715942058,Cozy Simple Double Room @ Man Yuen ST. Austin MTR,1654196,Hoi Ying,,Yau Tsim Mong,22.30850429359912,114.1652222536434,Private room,224,1,0,,,70,328,0,
1039132005504666990,Deluxe Window Double Room @Man Yuen ST. Austin MTR,1654196,Hoi Ying,,Yau Tsim Mong,22.3067863465717,114.1660055823781,Private room,271,1,1,2024-02-09,0.06,70,350,0,
1039450960886022966,"何文田一房一廳月租$13,700起 月租式一房一廳出租連水電上網Living Rm w/ 1 Br",10428889,The,,Kowloon City,22.320866899922184,114.1728321518077,Private room,457,30,0,,,12,268,0,
1039461007747208417,5 Mins to Austin MTR - Co- Living Simple Single RM,17232270,Hoi Ying,,Yau Tsim Mong,22.30646783570576,114.16663161607234,Private room,184,1,26,2025-05-20,1.45,48,322,20,
1039465877698795431,5 Mins to Austin MTR - Co- Living Window Double RM,17232270,Hoi Ying,,Yau Tsim Mong,22.30856259576369,114.16676209944872,Private room,251,1,15,2025-06-14,0.82,48,326,1,
1039469790561833146,5 Mins to Austin MTR - Spacious Window Double Room,17232270,Hoi Ying,,Yau Tsim Mong,22.30662988393671,114.16565373884343,Private room,340,1,14,2025-05-03,0.77,48,309,5,
1039472645119087033,5 Mins to Austin MTR - Co- Living Simple Double RM,17232270,Hoi Ying,,Yau Tsim Mong,22.30695421109188,114.16553236852504,Private room,163,1,14,2025-04-28,0.77,48,290,9,
1039675289020033824,尖沙咀住宿,500287327,Free,,Yau Tsim Mong,22.298785845531793,114.17218394010519,Private room,235,1,39,2025-06-01,2.12,7,257,19,
1040644985939060389,Deluxe Double Room,549791341,Ping Lun,,Yau Tsim Mong,22.2971667,114.1747529,Private room,856,1,0,,,8,124,0,
1040796940844139425,Vintage90s HK style 10pax | City centre | 10s  MTR,543376651,Jelly,,Yau Tsim Mong,22.313402908947282,114.17191323044213,Entire home/apt,1589,2,32,2025-06-02,2.16,5,341,26,
1040825999120913847,Great view. Cute & charming flat,17713352,Nicolas,,Central & Western,22.281100551852113,114.12543143224636,Entire home/apt,2375,3,6,2025-05-04,0.36,1,179,5,
1041033477953316273,3张床-黄大仙祠-九龙城寨公园-九龙城广场-宋皇台地铁站,541168094,海英,,Kowloon City,22.32911,114.19407,Private room,900,1,0,,,27,50,0,
1041036723999341770,Seaview 1 Bedroom Suite,484116025,Alan,,Southern,22.248755,114.1492022,Private room,1408,30,0,,,70,88,0,
1041044946965797030,4张床-九龙城寨公园-黄大仙祠-九龙城区,541168094,海英,,Kowloon City,22.33114,114.19184,Private room,1473,1,0,,,27,50,0,
1041056749939384481,西贡海边/无边泳池/私人露台花园/隐世海滩/香港后花园,541168094,海英,,Sai Kung,22.38644,114.2745,Private room,2640,1,0,,,27,87,0,
1041073700840919121,"Twin beds Mountain view, near Seafood restaurants",484116025,Alan,,Southern,22.248755,114.1492022,Private room,,30,0,,,70,0,0,
1041086857084008004,位置極佳3人房，地鐵出口直達Next to mtr station,152032844,WinGwinG,,Yau Tsim Mong,22.29726,114.17264,Private room,,1,11,2025-05-12,0.67,8,138,6,
1041585563504431076,香港迪士尼乐园度假区-大屿山-含双人香港迪士尼乐园门票-香港旅游,541168094,海英,,Islands,22.30916,114.04313,Private room,8673,1,0,,,27,268,0,
1041589392262582106,New Deco Large Room & Free Wi-Fi,484116025,Alan,,Yau Tsim Mong,22.3140166,114.17115,Private room,674,30,1,2024-05-04,0.07,70,181,0,
1041666260451397670,ZA Newly Renovated Sea View@ Fortress Hill Station,6067974,Wilson,,Eastern,22.2875482,114.1924704,Entire home/apt,1500,30,0,,,68,89,0,
1041746264184924399,Large Room in Great Location & facilities!,484116025,Alan,,Yau Tsim Mong,22.3138059,114.1710251,Private room,686,7,3,2024-06-09,0.18,70,181,0,
1041779410547183300,Spacious Queen bedroom with Seaview,484116025,Alan,,Southern,22.248755,114.1492022,Private room,,30,1,2024-04-17,0.07,70,0,0,
1042307793639380883,Shared room in Tsim Sha Tsui,7518056,Jovee,,Yau Tsim Mong,22.297357256764222,114.17340953435543,Private room,90,29,0,,,215,230,0,
1042877445338056664,Budget friendly family room,517527608,Haleema Wadood,,Yau Tsim Mong,22.30961,114.17051,Private room,540,1,2,2024-12-01,0.27,5,269,2,
1042879024392247591,Have fun in center of city,517527608,Haleema Wadood,,Yau Tsim Mong,22.308546221447777,114.17061882582531,Private room,225,1,1,2024-05-03,0.07,5,268,0,
1043031117237763905,3BR Prince Edward Exit D,131136883,Belinda Peter,,Yau Tsim Mong,22.3262,114.1657,Entire home/apt,740,28,8,2024-05-26,0.43,3,191,0,
1043152638025907161,香港海洋公园度假区-含双人海洋公园门票-室外泳池-无敌海景,541168094,海英,,Southern,22.23655,114.16642,Private room,2199,1,0,,,27,270,0,
1043345453309805000,天后地鐵站正對面樓下維多利亞公園-銅鑼灣天后雙人房 - B,524408292,Guru,,Eastern,22.280149,114.197359,Entire home/apt,530,1,4,2024-02-27,0.23,4,269,0,
1043984310091172077,Spacious One Bedroom on Hollywood Road,311673941,Vita,,Central & Western,22.287211160820966,114.14477616548538,Entire home/apt,810,5,6,2025-05-06,0.37,1,160,5,
1044662220655619776,S: 百德新街，向陽單人間,353326613,Savi,,Wan Chai,22.28215274658274,114.18573289202708,Private room,,28,1,2024-01-20,0.06,79,0,0,
1044727371381509561,"Stylish, one bed room city center",19664529,Dan,,Yau Tsim Mong,22.3072997,114.1667434,Entire home/apt,455,1,35,2025-05-13,2.03,3,162,23,
1044759774279291525,Cozy Apartment the Heart of City,123147168,Af,,Kowloon City,22.309456235873782,114.1899752836983,Private room,500,3,0,,,1,89,0,
1044971082060723180,affordable  city wanchai,498833420,Rose,,Wan Chai,22.2769477,114.1703361,Private room,,1,1,2025-05-03,0.59,1,269,1,
1045365816900058311,S: Sunshine · Single room,353326613,Savi,,Wan Chai,22.282178810807757,114.18543630720563,Private room,,28,0,,,79,0,0,
1045372234630558471,S: 精緻裝修，高樓服務式公寓,353326613,Savi,,Wan Chai,22.280017262868878,114.1854124406873,Private room,,28,0,,,79,0,0,
1045589917091993772,Heart of the City Spacious Room,212046193,Charles,,Wan Chai,22.277278137590386,114.17082944381916,Private room,200,28,2,2025-05-24,0.15,14,109,1,
1045638005895281664,"V1 monthly Private en-Suite, 30 Sec to Jordan MTR",25375849,Nick,,Yau Tsim Mong,22.30402,114.17094,Private room,401,14,3,2025-05-26,0.17,7,132,1,
1045654696762341443,香港家二人Ins風格睡眠艙  只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.301306938459607,114.17472571134567,Shared room,287,28,7,2024-02-14,0.38,10,365,0,
1045705276299640316,"V3 Private Suite with Washer, 30 Sec to Jordan MTR",25375849,Nick,,Yau Tsim Mong,22.304177178832216,114.17275743322499,Entire home/apt,405,2,79,2025-06-11,4.40,7,94,55,
1046013608014845954,Heart of SoHo Stylish Apartment,199186201,Estefan,,Central & Western,22.2838013,114.1514764,Entire home/apt,477,28,0,,,1,269,0,
1046015853039011096,香港家二人Ins風格睡眠艙  只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.30185,114.17422,Shared room,287,28,6,2024-07-31,0.34,10,364,1,
1046021952204855547,香港家3-Ins風格睡眠艙  只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.301332681571502,114.17605107160675,Shared room,260,28,15,2024-07-28,0.82,10,364,1,
1046024790194671436,香港家5-Ins風格睡眠艙  只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.30239981858556,114.17616650482336,Shared room,260,28,19,2024-02-18,1.04,10,365,0,
1046026611937647780,香港家6-Ins風格睡眠艙  只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.30099,114.17603,Shared room,260,28,10,2024-07-11,0.55,10,364,1,
1046029740595596144,香港家-Ins風格大床房  只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.30248938126012,114.1746505596359,Shared room,377,28,11,2024-02-04,0.60,10,364,0,
1046031814399194647,香港家9-Ins風格睡眠艙  只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.30056,114.17577,Shared room,260,28,13,2024-02-21,0.71,10,364,0,
1046032950806443603,香港家10-Ins風格睡眠艙 只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.300401952725302,114.1757918855255,Shared room,260,28,7,2024-02-16,0.38,10,365,0,
1046033818909763014,香港家11-Ins風格睡眠艙 只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.30109,114.17595,Shared room,260,28,10,2024-02-08,0.55,10,364,0,
1046035061988364196,香港家12-Ins風格睡眠艙 只限女生入住 尖沙咀市中心 維港星光大道故宮藝術館 購物美食西九高地鐵,509677971,Man Yuen,,Yau Tsim Mong,22.3004,114.17443,Shared room,260,28,14,2024-02-15,0.78,10,364,0,
1046327959047336415,Big apartment on mid levels,24424413,Brijesh,,Central & Western,22.282217050557456,114.14978794571333,Entire home/apt,,4,0,,,2,0,0,
1046639400588479768,Grand Bay View Hotel - Seaview Suite,551037053,Samuel,,Tsuen Wan,22.3676973,114.0922362,Private room,800,30,0,,,1,361,0,
1046821011539046058,独立卧室，太子地铁站，西九龙高铁站，坐落于西九龙的重建区 “大角咀”,541168094,海英,,Yau Tsim Mong,22.32493,114.16386,Private room,,1,2,2025-04-30,0.11,27,269,1,
1046881482974247253,獨立廚廁 | 1/F | 奧運站 | 雙人大床 | 工作桌,440134849,Diane,,Yau Tsim Mong,22.3233227,114.1613013,Entire home/apt,202,28,3,2025-05-21,0.20,47,277,2,
1046926770885168699,3BR China Highspeed statn 3 min,551031672,Mick,,Yau Tsim Mong,22.305203006970878,114.1671214653946,Entire home/apt,659,28,15,2025-05-10,0.85,1,229,7,
1047369985385736601,沙田市中心，景色宜人，交通方便,541168094,海英,,Sha Tin,22.380037136625685,114.18727889965332,Private room,1350,1,0,,,27,71,0,
1047449831142996205,Comfy Room in rental unit minutes from MTR,79037143,Tin,,Wan Chai,22.276340897879034,114.16839592004553,Private room,640,1,9,2025-01-01,0.50,1,17,4,
1047582141343234672,2 Bedroom Tsim Sha Tsui  Apt,498695672,Morgen,,Yau Tsim Mong,22.30141070635591,114.17464534915352,Entire home/apt,320,29,0,,,105,269,0,
1047639109004024942,N1 Futuristic Private Suite 30Sec to MTR w/washer,25375849,Nick,,Yau Tsim Mong,22.30449,114.1708,Entire home/apt,264,2,81,2025-06-01,4.51,7,106,58,
1048198459098719168,S: 灣仔高樓獨立兩房一廳整租,353326613,Savi,,Wan Chai,22.277546958242425,114.17799587675738,Entire home/apt,,28,1,2024-04-23,0.07,79,0,0,
1048203511882075419,S: 銅鑼灣地鐵站E出口旁，安靜寬敞舒適雙人間~,353326613,Savi,,Wan Chai,22.28209,114.18529,Private room,,28,0,,,79,0,0,
1048274683064902580,Soho-area designer room 蘇豪區名師設計旅居,6763017,Hoi Yan Sarina,,Central & Western,22.28441,114.15348,Entire home/apt,2252,3,0,,,199,269,0,
1048278965063754214,Soho area design Apartment 名師設計全層名宅,6763017,Hoi Yan Sarina,,Central & Western,22.28349095881985,114.15326856290324,Entire home/apt,4980,3,0,,,199,270,0,
1048290185226106995,S: 百德新街單人間，交通便利,353326613,Savi,,Wan Chai,22.28024925007113,114.18475598171685,Private room,,28,0,,,79,0,0,
1048317601432401065,S: 銅鑼灣獨立浴室單人間~,353326613,Savi,,Wan Chai,22.28219,114.18445,Private room,,28,0,,,79,0,0,
1048404970978725149,Ruby house1.5*1.9m bed 双人间 独卫,23376488,,,Yau Tsim Mong,22.309201295461783,114.1713676,Private room,387,1,68,2025-05-30,3.76,15,106,45,
1048933638826624125,Most Luxury codon situated @ HKU,107513223,Shiumy,,Central & Western,22.28698190785295,114.14062343537807,Entire home/apt,,1,4,2024-08-04,0.22,1,270,2,
1048953974631096394,明亮寧靜市中心獨立套房/一周一次清潔,198109516,Rachel,,Wan Chai,22.28046,114.1841,Entire home/apt,280,90,0,,,54,365,0,
1048999760768882821,S: Next to Donkie's single room,353326613,Savi,,Wan Chai,22.28219,114.18491,Private room,,28,0,,,79,0,0,
1049011973782456254,两房一厅一厨-香港理工大学旁-红磡地铁站火车站周边,541168094,海英,,Kowloon City,22.30176,114.18775,Private room,1008,1,2,2024-12-08,0.12,27,87,1,
1049223340453132085,适合长短租，新装修。舒适优雅,47887152,Oceana,,Yau Tsim Mong,22.29830948542191,114.17215816676617,Private room,491,2,0,,,7,19,0,
